     Index              y_true              y_pred        descriptor_1        descriptor_2        descriptor_3
      1835    0.5891734150E+00    0.7447774057E+00    0.1169696222E-02    0.1796292478E+01    0.3793524363E-38
      1836    0.6772596380E+00    0.5599465350E+00    0.1045595588E-02    0.1278019301E+01    0.9357622969E-13
      1837    0.5353268030E+00    0.5557323430E+00    0.8976811208E-03    0.1796292478E+01    0.8756510763E-26
      1838    0.5201218760E+00    0.5953449115E+00    0.1111111111E-02    0.1224744871E+01    0.4741905454E-39
      1839    0.5169924590E+00    0.4882618062E+00    0.8275509208E-03    0.1697817416E+01    0.3824883107E-12
      1840    0.3418201370E+00    0.4949040322E+00    0.7279837206E-03    0.1490711985E+01    0.1953125000E+01
      1841    0.2646833650E+00    0.2258957976E+00    0.5631668514E-03    0.1192569588E+01    0.2962962963E+00
      1842    0.3696348190E+00    0.4530590975E+00    0.8631201405E-03    0.1251937274E+01    0.4218750000E+00
      1843    0.3492435910E+00    0.4278778772E+00    0.7181448967E-03    0.1780098312E+01    0.2772629028E-13
      1844    0.5362470350E+00    0.4735871135E+00    0.8631201405E-03    0.1490711985E+01    0.1094563845E-26
      1845    0.5699110060E+00    0.3590622887E+00    0.6604357725E-03    0.1093188789E+01    0.1728000000E+01
      1846    0.7114768560E+00    0.5859122708E+00    0.9839431196E-03    0.1639783183E+01    0.7005208610E-25
      1847    0.6328591570E+00    0.6350037171E+00    0.1196908161E-02    0.1119766740E+01    0.9357622969E-13
      1848    0.4222802620E+00    0.5086535357E+00    0.8320969319E-03    0.1721413752E+01    0.2160000000E+00
      1849    0.4864439710E+00    0.5050921984E+00    0.8590680785E-03    0.1671145497E+01    0.5704940799E-16
      1850    0.6561948080E+00    0.6248579861E+00    0.1093445202E-02    0.1444444444E+01    0.5796511670E-05
      1851    0.4673169760E+00    0.5164972642E+00    0.8322044236E-03    0.1829254722E+01    0.2477258097E-17
      1852    0.5012869650E+00    0.4866676711E+00    0.9839431196E-03    0.1118033989E+01    0.7486098375E-12
      1853    0.7991345050E+00    0.7610777929E+00    0.1386828220E-02    0.1088662108E+01    0.1024251578E-39
      1854    0.6578445380E+00    0.6729465686E+00    0.1260017059E-02    0.1088662108E+01    0.2075617366E-25
      1855    0.5302664020E+00    0.5107718344E+00    0.9880259179E-03    0.1229837388E+01    0.3947747190E-13
      1856    0.5518074170E+00    0.4793980352E+00    0.9297679862E-03    0.1277753130E+01    0.2021246561E-13
      1857    0.7276361720E+00    0.6596811622E+00    0.1239690648E-02    0.1093188789E+01    0.8756510763E-26
      1858    0.7606750600E+00    0.6704832956E+00    0.1239690648E-02    0.1149977817E+01    0.3947747190E-13
      1859    0.5411623590E+00    0.4345870725E+00    0.5848481109E-03    0.2122891110E+01    0.5787037037E+00
      1860    0.4509418890E+00    0.5280439041E+00    0.1111111111E-02    0.8709296863E+00    0.8756510763E-26
      1861    0.4153690160E+00    0.4561280178E+00    0.8772721663E-03    0.1347219359E+01    0.5067425210E-26
      1862    0.8853937360E+00    0.7609246279E+00    0.1317367891E-02    0.1341640786E+01    0.1024251578E-39
      1863    0.7061523480E+00    0.9360099016E+00    0.1386828220E-02    0.2008316044E+01    0.1024251578E-39
      1864    0.2287497270E+00    0.3387360656E+00    0.6273573526E-03    0.1643167673E+01    0.4791102960E-13
      1865    0.8492589400E+00    0.7244674281E+00    0.1317367891E-02    0.1149977817E+01    0.1891406325E-26
      1866    0.5102398180E+00    0.4923478755E+00    0.8361639778E-03    0.1687829603E+01    0.1592634886E-10
      1867    0.4286201460E+00    0.4654512489E+00    0.8582712556E-03    0.1465656218E+01    0.6671348255E-19
      1868    0.4712951690E+00    0.4480286347E+00    0.8320969319E-03    0.1469693846E+01    0.1169702871E-13
      1869    0.5656109340E+00    0.6360603936E+00    0.1169696222E-02    0.1224744871E+01    0.4741905454E-39
      1870    0.5373677900E+00    0.5252181593E+00    0.1045595588E-02    0.1095445115E+01    0.2075617366E-25
      1871    0.8096495550E+00    0.6568401296E+00    0.6586839453E-03    0.3162277660E+01    0.1250000000E+00
      1872    0.5292947300E+00    0.6072928999E+00    0.1104589643E-02    0.1311385008E+01    0.2034345109E-06
      1873    0.4675960330E+00    0.4477362732E+00    0.7841966907E-03    0.1643167673E+01    0.2594521707E-26
      1874    0.7881298040E+00    0.7922333273E+00    0.1317367891E-02    0.1506237033E+01    0.1024251578E-39
      1875    0.4545666530E+00    0.5278119106E+00    0.7560102351E-03    0.2008316044E+01    0.5120000000E+00
      1876    0.7469706250E+00    0.6535296260E+00    0.1196908161E-02    0.1217161239E+01    0.1942284474E-38
      1877    0.8287226600E+00    0.8213369300E+00    0.1386828220E-02    0.1405456738E+01    0.1891406325E-26
      1878    0.4885119820E+00    0.5694599087E+00    0.1111111111E-02    0.1088662108E+01    0.4741905454E-39
      1879    0.7234187180E+00    0.7669943650E+00    0.1386828220E-02    0.1119766740E+01    0.3947747190E-13
      1880    0.3818814210E+00    0.3933701352E+00    0.7521522942E-03    0.1474432833E+01    0.3910075929E-16
      1881    0.8670274130E+00    0.7267175179E+00    0.1239690648E-02    0.1445612645E+01    0.8756510763E-26
      1882    0.5559967170E+00    0.5944956675E+00    0.1169696222E-02    0.1006230590E+01    0.4741905454E-39
      1883    0.3394156790E+00    0.3269399845E+00    0.7438143890E-03    0.1088662108E+01    0.2160000000E+00
      1884    0.5810877200E+00    0.3782288922E+00    0.7841966907E-03    0.1277753130E+01    0.1616997249E-12
      1885    0.7959917630E+00    0.6460629170E+00    0.1062055578E-02    0.1670611683E+01    0.7442870561E-19
      1886    0.7300657620E+00    0.5709096853E+00    0.6586839453E-03    0.2710523709E+01    0.1250000000E+00
      1887    0.8119031310E+00    0.8064807836E+00    0.1317367891E-02    0.1581138830E+01    0.1891406325E-26
      1888    0.6270352560E+00    0.6678085389E+00    0.1150826854E-02    0.1460593487E+01    0.9357622969E-13
      1889    0.3686051120E+00    0.3991463130E+00    0.7023990018E-03    0.1686580619E+01    0.3072783845E-13
      1890    0.5403725720E+00    0.5575649071E+00    0.9450127939E-03    0.1632993162E+01    0.9357622969E-13
      1891    0.2961955640E+00    0.3984491738E+00    0.6758002217E-03    0.1780098312E+01    0.2772629028E-13
      1892    0.3560110890E+00    0.3748020621E+00    0.7841966907E-03    0.1259737582E+01    0.4791102960E-13
      1893    0.5841149560E+00    0.5739058407E+00    0.1100726288E-02    0.1149977817E+01    0.3158197752E-12
      1894    0.3602403240E+00    0.4280512109E+00    0.7841966907E-03    0.1539679267E+01    0.1710256008E-25
      1895    0.5183789180E+00    0.4803822030E+00    0.8320969319E-03    0.1639783183E+01    0.1169702871E-13
      1896    0.7650724300E+00    0.9550065101E+00    0.1386828220E-02    0.2108185107E+01    0.1891406325E-26
      1897    0.5034453580E+00    0.4879654962E+00    0.8320969319E-03    0.1679650109E+01    0.1169702871E-13
      1898    0.8819535210E+00    0.7709571190E+00    0.1317367891E-02    0.1084209483E+01    0.1000000000E+01
      1899    0.6290104210E+00    0.6636853800E+00    0.9450127939E-03    0.2190890230E+01    0.2594521707E-26
      1900    0.4977195590E+00    0.8318247749E+00    0.1386828220E-02    0.1460593487E+01    0.9357622969E-13
      1901    0.9290701250E+00    0.7786616125E+00    0.1386828220E-02    0.8709296863E+00    0.1000000000E+01
      1902    0.5142115730E+00    0.4865066579E+00    0.9880259179E-03    0.1102270384E+01    0.2021246561E-13
      1903    0.6260574700E+00    0.5355911053E+00    0.1045595588E-02    0.1149977817E+01    0.1513125060E-25
      1904    0.3882614860E+00    0.3790684470E+00    0.8631201405E-03    0.9938079900E+00    0.1094563845E-26
      1905    0.4268225160E+00    0.5025651972E+00    0.7560102351E-03    0.2034398071E+01    0.2772629028E-13
      1906    0.6657532610E+00    0.5616489225E+00    0.9844641615E-03    0.1510322084E+01    0.5386734813E-09
      1907    0.7376185710E+00    0.6311407281E+00    0.8631201405E-03    0.2319003617E+01    0.3694152978E-26
      1908    0.3490891780E+00    0.4014266364E+00    0.7841966907E-03    0.1399708424E+01    0.9357622969E-13
      1909    0.4835394640E+00    0.4550156743E+00    0.7168170362E-03    0.1927618812E+01    0.3114933532E-19
      1910    0.4810563270E+00    0.4869815053E+00    0.1045595588E-02    0.8944271910E+00    0.4483333511E-26
      1911    0.5646200970E+00    0.6540374852E+00    0.1111111111E-02    0.1533303756E+01    0.3793524363E-38
      1912    0.4689285700E+00    0.4596118722E+00    0.9450127939E-03    0.1118033989E+01    0.4791102960E-13
      1913    0.3419724260E+00    0.4468208399E+00    0.6758002217E-03    0.2034398071E+01    0.2772629028E-13
      1914    0.6448981840E+00    0.7107885260E+00    0.1150826854E-02    0.1686548085E+01    0.3947747190E-13
      1915    0.2505045670E+00    0.3077321693E+00    0.4853224804E-03    0.1819620952E+01    0.5787037037E+00
      1916    0.6779254460E+00    0.6006175762E+00    0.1078397454E-02    0.1371988681E+01    0.1412670189E-21
      1917    0.7460687480E+00    0.6514495530E+00    0.1085860137E-02    0.1611956748E+01    0.5709601042E-19
      1918    0.4783160930E+00    0.5038247608E+00    0.7206085268E-03    0.2170351896E+01    0.4350851443E-04
      1919    0.6045092070E+00    0.8560962234E+00    0.1386828220E-02    0.1278019301E+01    0.1000000000E+01
      1920    0.4306077830E+00    0.4528858774E+00    0.8333333333E-03    0.1490711985E+01    0.9357622969E-13
      1921    0.6443062730E+00    0.5245481820E+00    0.8447502772E-03    0.1825741858E+01    0.8756510763E-26
      1922    0.3372724140E+00    0.3683001943E+00    0.6273573526E-03    0.1639783183E+01    0.5120000000E+00
      1923    0.3993733850E+00    0.5264798070E+00    0.7904207343E-03    0.2034398071E+01    0.1169702871E-13
      1924    0.6524459560E+00    0.5539543100E+00    0.7438143890E-03    0.2349120548E+01    0.2021246561E-13
      1925    0.7803696070E+00    0.7566492506E+00    0.9706449608E-03    0.1149977817E+01    0.4629629630E+01
      1926    0.4402955670E+00    0.4661122330E+00    0.8772721663E-03    0.1399708424E+01    0.1827660736E-12
      1927    0.4382674350E+00    0.3829446684E+00    0.7560102351E-03    0.1405528443E+01    0.2772629028E-13
      1928    0.7058067580E+00    0.6930638921E+00    0.1239690648E-02    0.9585144756E+00    0.1000000000E+01
      1929    0.3496058720E+00    0.4069251952E+00    0.7904207343E-03    0.1338877363E+01    0.2160000000E+00
      1930    0.5093307160E+00    0.5269711748E+00    0.1040121165E-02    0.9938079900E+00    0.4218750000E+00
      1931    0.7149005780E+00    0.6205599120E+00    0.9880259179E-03    0.1807015806E+01    0.3947747190E-13
      1932    0.6580228920E+00    0.5883264877E+00    0.7438143890E-03    0.2529822128E+01    0.1169702871E-13
      1933    0.2355918040E+00    0.2865847712E+00    0.5823869765E-03    0.1533303756E+01    0.9357622969E-13
      1934    0.6069979470E+00    0.6880482004E+00    0.1317367891E-02    0.9585144756E+00    0.3947747190E-13
      1935    0.4963067120E+00    0.4582681325E+00    0.8976811208E-03    0.9737289911E+00    0.1000000000E+01
      1936    0.4930244320E+00    0.5892246853E+00    0.1111111111E-02    0.1192569588E+01    0.3793524363E-38
      1937    0.5845376730E+00    0.5036891958E+00    0.9297679862E-03    0.1405456738E+01    0.3947747190E-13
      1938    0.4148637790E+00    0.4622451366E+00    0.6300085293E-03    0.2190890230E+01    0.2962962963E+00
      1939    0.5779432650E+00    0.7210669451E+00    0.1260017059E-02    0.1341640786E+01    0.9357622969E-13
      1940    0.4213408980E+00    0.4187368921E+00    0.7841966907E-03    0.1490711985E+01    0.4791102960E-13
      1941    0.4822672730E+00    0.5355911053E+00    0.1045595588E-02    0.1149977817E+01    0.8756510763E-26
      1942    0.2417649130E+00    0.2824860217E+00    0.7279837206E-03    0.9797958971E+00    0.9357622969E-13
      1943    0.4655078750E+00    0.4566133958E+00    0.9450127939E-03    0.1102270384E+01    0.4791102960E-13
      1944    0.5583768270E+00    0.5935561848E+00    0.9297679862E-03    0.1877905911E+01    0.1094563845E-26
      1945    0.7734993090E+00    0.7730943064E+00    0.1317367891E-02    0.1095445115E+01    0.1000000000E+01
      1946    0.4463144480E+00    0.4131525784E+00    0.7560102351E-03    0.1405528443E+01    0.5120000000E+00
      1947    0.5566927210E+00    0.5785390859E+00    0.1040121165E-02    0.1264911064E+01    0.4218750000E+00
      1948    0.7909353430E+00    0.7920900015E+00    0.1260017059E-02    0.9797958971E+00    0.2370370370E+01
      1949    0.5936304090E+00    0.5198861343E+00    0.9880259179E-03    0.1277753130E+01    0.1094563845E-26
      1950    0.8836203410E+00    0.9067329687E+00    0.1317367891E-02    0.2108185107E+01    0.1891406325E-26
      1951    0.8945596740E+00    0.7734010902E+00    0.1386828220E-02    0.8432740427E+00    0.1000000000E+01
      1952    0.5057081630E+00    0.5058852386E+00    0.1045595588E-02    0.9938079900E+00    0.7486098375E-12
      1953    0.2906906490E+00    0.3676712131E+00    0.5823869765E-03    0.1959591794E+01    0.5415291070E-13
      1954    0.4366036320E+00    0.3403661583E+00    0.5480471276E-03    0.1405528443E+01    0.1728000000E+01
      1955    0.7868770460E+00    0.7719936656E+00    0.1150826854E-02    0.2008316044E+01    0.1024251578E-39
      1956    0.4946578090E+00    0.4565635156E+00    0.8253481055E-03    0.1535696120E+01    0.1136525842E-01
      1957    0.7754293870E+00    0.4630328218E+00    0.6604357725E-03    0.1639783183E+01    0.1728000000E+01
      1958    0.8007396580E+00    0.7241313696E+00    0.1386828220E-02    0.8944271910E+00    0.1891406325E-26
      1959    0.6694931960E+00    0.5656582709E+00    0.9839431196E-03    0.1533303756E+01    0.6555210099E-38
      1960    0.3979163980E+00    0.4550668887E+00    0.8772721663E-03    0.1341640786E+01    0.1710256008E-25
      1961    0.5583634370E+00    0.6785335453E+00    0.1260017059E-02    0.1118033989E+01    0.2218103222E-12
      1962    0.4419532770E+00    0.4572739068E+00    0.7560102351E-03    0.1796292478E+01    0.4791102960E-13
      1963    0.4222182440E+00    0.5487519064E+00    0.1111111111E-02    0.9797958971E+00    0.1827660736E-12
      1964    0.6541372400E+00    0.6919261613E+00    0.1162209983E-02    0.1545794773E+01    0.4469585557E-16
      1965    0.4013094980E+00    0.4470924920E+00    0.7841966907E-03    0.1639783183E+01    0.1827660736E-12
      1966    0.6598995720E+00    0.6296027033E+00    0.1150826854E-02    0.1259737582E+01    0.9357622969E-13
      1967    0.3532582210E+00    0.4774257163E+00    0.9706449608E-03    0.1118033989E+01    0.4332232856E-12
      1968    0.6659272800E+00    0.6936545710E+00    0.1260017059E-02    0.1197528319E+01    0.1942284474E-38
      1969    0.5917023340E+00    0.6997979701E+00    0.1045595588E-02    0.1278019301E+01    0.2370370370E+01
      1970    0.4485424430E+00    0.4479840047E+00    0.8976811208E-03    0.1229837388E+01    0.9357622969E-13
      1971    0.9347950930E+00    0.9247387296E+00    0.1169696222E-02    0.1306394529E+01    0.4629629630E+01
      1972    0.4194729350E+00    0.4091933272E+00    0.7528591618E-03    0.1544444444E+01    0.3414695352E-01
      1973    0.5116636230E+00    0.5032199263E+00    0.1045595588E-02    0.9797958971E+00    0.4483333511E-26
      1974    0.4184686690E+00    0.5986565205E+00    0.8772721663E-03    0.1490711985E+01    0.1953125000E+01
      1975    0.6445725720E+00    0.7162538171E+00    0.1317367891E-02    0.1106797181E+01    0.9357622969E-13
      1976    0.3671948060E+00    0.3341906909E+00    0.7018177331E-03    0.1347219359E+01    0.9357622969E-13
      1977    0.5826051990E+00    0.7035700694E+00    0.9706449608E-03    0.8709296863E+00    0.4629629630E+01
      1978    0.7824689460E+00    0.7018931332E+00    0.1150826854E-02    0.1639783183E+01    0.8756510763E-26
      1979    0.4567654880E+00    0.5150721467E+00    0.9300781157E-03    0.1464161233E+01    0.1581175575E-04
      1980    0.3293179410E+00    0.3431219589E+00    0.7841966907E-03    0.1093188789E+01    0.9357622969E-13
      1981    0.3934025710E+00    0.4087711075E+00    0.7181448967E-03    0.1679650109E+01    0.2772629028E-13
      1982    0.4135724000E+00    0.4325500141E+00    0.6644572130E-03    0.2000816827E+01    0.2836314459E-10
      1983    0.3997796740E+00    0.5113163946E+00    0.6758002217E-03    0.2373464416E+01    0.2772629028E-13
      1984    0.4273071810E+00    0.3974240549E+00    0.7018177331E-03    0.1679650109E+01    0.5415291070E-13
      1985    0.6285997460E+00    0.5712564542E+00    0.8976811208E-03    0.1877905911E+01    0.2594521707E-26
      1986    0.2394160660E+00    0.3201727397E+00    0.5823869765E-03    0.1399708424E+01    0.1000000000E+01
      1987    0.5770804250E+00    0.7777781450E+00    0.1260017059E-02    0.1639783183E+01    0.2075617366E-25
      1988    0.3937493380E+00    0.4325915529E+00    0.6758002217E-03    0.1959591794E+01    0.2772629028E-13
      1989    0.8244113770E+00    0.7623601305E+00    0.1239690648E-02    0.1632993162E+01    0.8756510763E-26
      1990    0.7408275160E+00    0.7403697906E+00    0.1386828220E-02    0.9797958971E+00    0.9357622969E-13
      1991    0.6797788310E+00    0.5131163252E+00    0.8617531040E-03    0.1703519826E+01    0.9667204136E-22
      1992    0.4662830900E+00    0.4802960488E+00    0.8976811208E-03    0.1399708424E+01    0.9357622969E-13
      1993    0.3898252780E+00    0.5464840597E+00    0.7113882919E-03    0.2428151394E+01    0.5487395870E-03
      1994    0.5346273290E+00    0.5618459315E+00    0.1008515621E-02    0.1423482128E+01    0.6855041877E-20
      1995    0.4607583820E+00    0.4684917446E+00    0.7086213843E-03    0.2028409338E+01    0.1638025851E-13
      1996    0.5732103290E+00    0.5745099257E+00    0.9880259179E-03    0.1564921593E+01    0.3694152978E-26
      1997    0.6626313410E+00    0.5631037074E+00    0.1100726288E-02    0.1093188789E+01    0.7005208610E-25
      1998    0.4274678420E+00    0.5247889719E+00    0.1045595588E-02    0.1093188789E+01    0.4053940168E-25
      1999    0.7863473190E+00    0.8456553694E+00    0.1386828220E-02    0.1533303756E+01    0.8194012624E-39
      2000    0.3072763430E+00    0.3654187470E+00    0.4853224804E-03    0.2122891110E+01    0.5787037037E+00
      2001    0.5233768280E+00    0.4796202315E+00    0.8463041053E-03    0.1579810897E+01    0.1308417369E-01
      2002    0.7021057580E+00    0.7143625731E+00    0.1260017059E-02    0.1306394529E+01    0.4483333511E-26
      2003    0.3407856420E+00    0.3435751392E+00    0.5754134270E-03    0.1819620952E+01    0.1250000000E+00
      2004    0.5069201130E+00    0.5579712115E+00    0.8012792020E-03    0.2160281770E+01    0.1254367218E-27
      2005    0.6829257590E+00    0.5482814242E+00    0.8385406838E-03    0.1973200071E+01    0.3522601496E-14
      2006    0.4639242740E+00    0.4460185589E+00    0.9297679862E-03    0.1102270384E+01    0.2021246561E-13
      2007    0.8724059090E+00    0.7169729864E+00    0.1239690648E-02    0.1084209483E+01    0.1000000000E+01
      2008    0.4571644340E+00    0.4907660185E+00    0.9880259179E-03    0.9938079900E+00    0.4218750000E+00
      2009    0.8794576800E+00    0.6649589558E+00    0.1150826854E-02    0.1445612645E+01    0.8756510763E-26
      2010    0.5475087210E+00    0.5653439331E+00    0.1045595588E-02    0.1306394529E+01    0.8756510763E-26
      2011    0.3855803360E+00    0.6187650937E+00    0.1045595588E-02    0.8520128672E+00    0.2370370370E+01
      2012    0.9025436170E+00    0.9149056361E+00    0.1386828220E-02    0.1897366596E+01    0.1024251578E-39
      2013    0.3551575990E+00    0.4078075556E+00    0.8772721663E-03    0.1093188789E+01    0.1827660736E-12
      2014    0.4149993680E+00    0.4259977222E+00    0.6689307764E-03    0.1946583519E+01    0.1109609256E-01
      2015    0.6071590530E+00    0.5137813028E+00    0.7904207343E-03    0.1967639433E+01    0.1169702871E-13
      2016    0.2239398030E+00    0.2341217513E+00    0.6273573526E-03    0.1093188789E+01    0.5415291070E-13
      2017    0.4248158350E+00    0.5537801854E+00    0.1111111111E-02    0.1006230590E+01    0.1827660736E-12
      2018    0.3827906520E+00    0.4366826774E+00    0.8333333333E-03    0.1405528443E+01    0.1827660736E-12
      2019    0.7956863950E+00    0.8530079846E+00    0.1317367891E-02    0.1825741858E+01    0.8194012624E-39
      2020    0.5783198960E+00    0.7211809719E+00    0.1126333703E-02    0.1095445115E+01    0.2370370370E+01
      2021    0.7566838700E+00    0.6563609688E+00    0.1129846141E-02    0.1477067498E+01    0.1189356308E-31
      2022    0.8484072860E+00    0.8536028382E+00    0.1386828220E-02    0.1264911064E+01    0.1000000000E+01
      2023    0.3956497460E+00    0.4914916173E+00    0.6294883433E-03    0.2438429427E+01    0.6312256717E-04
      2024    0.5723677960E+00    0.6059136093E+00    0.1040121165E-02    0.1539679267E+01    0.3694152978E-26
      2025    0.7335436640E+00    0.7598816016E+00    0.1040121165E-02    0.2349120548E+01    0.1094563845E-26
      2026    0.7329792470E+00    0.6403816578E+00    0.1150826854E-02    0.1006230590E+01    0.1000000000E+01
      2027    0.5723102310E+00    0.5341919551E+00    0.9476525081E-03    0.1500000000E+01    0.1522263680E-02
      2028    0.4708160200E+00    0.4702837353E+00    0.9297679862E-03    0.1229837388E+01    0.3947747190E-13
      2029    0.4956500330E+00    0.5348723724E+00    0.8130294770E-03    0.1995915020E+01    0.1809593263E-09
      2030    0.2408051780E+00    0.3057387161E+00    0.6273573526E-03    0.1469693846E+01    0.2772629028E-13
      2031    0.6148289130E+00    0.6164799314E+00    0.1079514447E-02    0.1451298955E+01    0.8804299977E-06
      2032    0.4299969010E+00    0.3105274187E+00    0.6586839453E-03    0.1341640786E+01    0.1250000000E+00
      2033    0.5640173560E+00    0.5113972088E+00    0.9880259179E-03    0.1102270384E+01    0.4218750000E+00
      2034    0.8708380530E+00    0.7610896955E+00    0.1239690648E-02    0.1626314225E+01    0.8194012624E-39
      2035    0.6176593110E+00    0.7262186821E+00    0.1074307557E-02    0.2047242490E+01    0.6256128284E-21
      2036    0.6488341640E+00    0.5323260943E+00    0.7438143890E-03    0.2168418967E+01    0.2160000000E+00
      2037    0.6439208210E+00    0.7934515272E+00    0.1386828220E-02    0.9486832981E+00    0.1000000000E+01
      2038    0.6650778860E+00    0.5890963408E+00    0.1100726288E-02    0.1229837388E+01    0.7005208610E-25
      2039    0.5764720550E+00    0.5008454710E+00    0.9839431196E-03    0.1192569588E+01    0.6555210099E-38
      2040    0.5095842710E+00    0.5317131519E+00    0.8631201405E-03    0.1796292478E+01    0.3694152978E-26
      2041    0.6568836560E+00    0.7045895889E+00    0.1243158818E-02    0.1316610101E+01    0.4076468101E-13
      2042    0.8237488370E+00    0.7678690979E+00    0.1386828220E-02    0.1124365390E+01    0.8756510763E-26
      2043    0.4840416330E+00    0.5720483051E+00    0.1045595588E-02    0.1341640786E+01    0.1827660736E-12
      2044    0.4688326220E+00    0.4737387479E+00    0.7841966907E-03    0.1469693846E+01    0.1000000000E+01
      2045    0.2626781880E+00    0.2601143846E+00    0.6273573526E-03    0.1229837388E+01    0.5415291070E-13
      2046    0.3686906820E+00    0.2835353528E+00    0.6198453242E-03    0.1341640786E+01    0.1250000000E+00
      2047    0.5229016540E+00    0.3478478923E+00    0.7841966907E-03    0.1118033989E+01    0.1616997249E-12
      2048    0.6449042670E+00    0.7143625731E+00    0.1260017059E-02    0.1306394529E+01    0.9357622969E-13
      2049    0.7912962630E+00    0.8614936216E+00    0.1386828220E-02    0.1306394529E+01    0.1000000000E+01
      2050    0.3705155920E+00    0.4255914064E+00    0.8333333333E-03    0.1347219359E+01    0.1710256008E-25
      2051    0.3428564720E+00    0.3556120269E+00    0.7438143890E-03    0.1306394529E+01    0.1169702871E-13
      2052    0.5620350920E+00    0.6656114240E+00    0.1239690648E-02    0.1124365390E+01    0.3947747190E-13
      2053    0.5861355600E+00    0.6171053341E+00    0.9880259179E-03    0.1788854382E+01    0.3694152978E-26
      2054    0.8844476910E+00    0.7933055157E+00    0.1260017059E-02    0.1721413752E+01    0.2427855592E-39
      2055    0.7572650620E+00    0.6758578282E+00    0.1317367891E-02    0.8944271910E+00    0.1024251578E-39
      2056    0.4457157790E+00    0.4692507045E+00    0.8976811208E-03    0.1341640786E+01    0.8756510763E-26
      2057    0.3924398050E+00    0.4925467420E+00    0.9706449608E-03    0.1197528319E+01    0.3793524363E-38
      2058    0.4992277470E+00    0.5491009862E+00    0.9563210685E-03    0.1547180091E+01    0.7462799145E-27
      2059    0.3873076730E+00    0.3593304636E+00    0.7904207343E-03    0.1088662108E+01    0.2160000000E+00
      2060    0.3407967010E+00    0.3167385237E+00    0.6904961124E-03    0.1229837388E+01    0.2160000000E+00
      2061    0.3240960370E+00    0.4537960496E+00    0.9706449608E-03    0.9938079900E+00    0.4332232856E-12
      2062    0.5499713840E+00    0.3947030666E+00    0.7379573397E-03    0.1533303756E+01    0.2955322382E-25
      2063    0.5741812430E+00    0.6148758999E+00    0.8486977657E-03    0.2286190427E+01    0.1749403091E-15
      2064    0.6422631550E+00    0.7454245767E+00    0.1260017059E-02    0.1469693846E+01    0.2218103222E-12
      2065    0.5924077180E+00    0.6909422317E+00    0.1317367891E-02    0.9737289911E+00    0.9357622969E-13
      2066    0.4324443340E+00    0.4343561537E+00    0.6197308637E-03    0.2173724768E+01    0.5927378167E-05
      2067    0.8269010390E+00    0.7869627957E+00    0.1386828220E-02    0.1224744871E+01    0.1024251578E-39
      2068    0.3981392470E+00    0.5299729554E+00    0.7841966907E-03    0.1469693846E+01    0.1953125000E+01
      2069    0.8481247880E+00    0.7085162207E+00    0.1196908161E-02    0.1506237033E+01    0.2427855592E-39
      2070    0.5628168200E+00    0.6005111225E+00    0.1150826854E-02    0.1106797181E+01    0.9357622969E-13
      2071    0.4598352820E+00    0.5018458306E+00    0.9297679862E-03    0.1264911064E+01    0.4218750000E+00
      2072    0.2424612600E+00    0.2851513340E+00    0.7279837206E-03    0.9938079900E+00    0.9357622969E-13
      2073    0.6933288630E+00    0.5820074407E+00    0.1100726288E-02    0.1192569588E+01    0.6555210099E-38
      2074    0.3949226120E+00    0.3707922684E+00    0.7560102351E-03    0.1341640786E+01    0.4791102960E-13
      2075    0.8501977400E+00    0.8011912384E+00    0.1111111111E-02    0.8709296863E+00    0.4629629630E+01
      2076    0.3717020320E+00    0.3839167289E+00    0.6386864715E-03    0.1833617976E+01    0.1831563889E-01
      2077    0.4168760740E+00    0.4168043307E+00    0.7453678916E-03    0.1622417293E+01    0.5659375981E-05
      2078    0.9719859380E+00    0.7107885260E+00    0.1150826854E-02    0.1686548085E+01    0.1024251578E-39
      2079    0.7581882160E+00    0.4474729437E+00    0.8255447157E-03    0.1490711985E+01    0.8756510763E-26
      2080    0.5538113150E+00    0.5682436905E+00    0.1040121165E-02    0.1341640786E+01    0.3694152978E-26
      2081    0.8103430720E+00    0.7532588568E+00    0.1196908161E-02    0.1006230590E+01    0.2370370370E+01
      2082    0.7285088780E+00    0.7051953683E+00    0.1045595588E-02    0.1306394529E+01    0.2370370370E+01
      2083    0.4855366440E+00    0.5643595828E+00    0.1126333703E-02    0.1006230590E+01    0.9357622969E-13
      2084    0.4718501220E+00    0.4825119240E+00    0.1045595588E-02    0.8709296863E+00    0.4483333511E-26
      2085    0.2497347710E+00    0.4240150324E+00    0.7279837206E-03    0.1118033989E+01    0.1953125000E+01
      2086    0.4237281490E+00    0.4359822056E+00    0.9450127939E-03    0.9938079900E+00    0.4791102960E-13
      2087    0.4899518370E+00    0.4643443280E+00    0.8286287269E-03    0.1568140404E+01    0.2325484310E-11
      2088    0.2439399770E+00    0.3144220643E+00    0.5823869765E-03    0.1679650109E+01    0.5415291070E-13
      2089    0.8774361240E+00    0.7523756444E+00    0.1260017059E-02    0.1506237033E+01    0.2427855592E-39
      2090    0.5087854510E+00    0.5214135447E+00    0.1040121165E-02    0.1095445115E+01    0.3947747190E-13
      2091    0.7389114950E+00    0.6835793176E+00    0.1126333703E-02    0.1632993162E+01    0.2427855592E-39
      2092    0.8366091300E+00    0.8202435137E+00    0.1386828220E-02    0.1399708424E+01    0.1024251578E-39
