     Index              y_true              y_pred        descriptor_1        descriptor_2
      1755    0.4664692300E+00    0.4589215039E+00    0.1636402027E-02    0.1671263745E-02
      1756    0.4565392700E+00    0.5290581688E+00    0.2469135802E-02    0.1189279104E-02
      1757    0.4051258040E+00    0.4891976180E+00    0.2500000000E-02    0.9678368262E-03
      1758    0.4969507640E+00    0.5091681799E+00    0.1695207447E-02    0.1854392005E-02
      1759    0.4165761440E+00    0.4592965822E+00    0.2222222222E-02    0.1097423808E-02
      1760    0.8186793280E+00    0.6402122665E+00    0.2962962963E-02    0.1236971951E-02
      1761    0.8073129640E+00    0.7101956689E+00    0.3472222222E-02    0.1072104811E-02
      1762    0.7907693810E+00    0.8851399224E+00    0.3703703704E-02    0.1683430483E-02
      1763    0.3743618790E+00    0.2596325025E+00    0.1666666667E-02    0.6860184675E-03
      1764    0.3672834000E+00    0.3719779909E+00    0.1683501684E-02    0.1208125257E-02
      1765    0.4408389360E+00    0.5394882531E+00    0.1731601732E-02    0.1964002230E-02
      1766    0.5663372790E+00    0.3702858743E+00    0.2000000000E-02    0.8890148919E-03
      1767    0.4746830030E+00    0.4234618507E+00    0.1683501684E-02    0.1454968637E-02
      1768    0.4378524940E+00    0.4090075528E+00    0.2272727273E-02    0.8066818933E-03
      1769    0.4178621350E+00    0.4307868261E+00    0.2083333333E-02    0.1097206474E-02
      1770    0.3489635490E+00    0.4416975394E+00    0.2222222222E-02    0.1013043825E-02
      1771    0.8199139080E+00    0.7835155570E+00    0.3125000000E-02    0.1764830017E-02
      1772    0.7064094300E+00    0.6131052870E+00    0.3086419753E-02    0.9856943896E-03
      1773    0.4875578080E+00    0.5665925288E+00    0.1970891449E-02    0.1858825079E-02
      1774    0.9734385270E+00    0.7844457730E+00    0.3703703704E-02    0.1200644533E-02
      1775    0.3678243720E+00    0.4427921450E+00    0.2314814815E-02    0.9273087202E-03
      1776    0.5231954190E+00    0.5244739101E+00    0.2380952381E-02    0.1253950257E-02
      1777    0.4356596710E+00    0.5059988894E+00    0.2645502646E-02    0.9054181113E-03
      1778    0.5519117850E+00    0.5951928374E+00    0.3086419753E-02    0.8998117533E-03
      1779    0.4374650650E+00    0.4653613229E+00    0.2500000000E-02    0.8535518506E-03
      1780    0.6583151250E+00    0.5508234451E+00    0.1818181818E-02    0.1933274421E-02
      1781    0.6803853270E+00    0.6142971466E+00    0.1666666667E-02    0.2386485756E-02
      1782    0.3026527280E+00    0.3953514333E+00    0.2083333333E-02    0.9273087202E-03
      1783    0.6162022440E+00    0.7059358444E+00    0.3174603175E-02    0.1344126995E-02
      1784    0.3837790750E+00    0.4501945667E+00    0.2116402116E-02    0.1157764372E-02
      1785    0.8984819800E+00    0.6678111573E+00    0.2777777778E-02    0.1551263537E-02
      1786    0.4910343050E+00    0.4803224419E+00    0.2597402597E-02    0.8295744225E-03
      1787    0.5206331790E+00    0.5226836549E+00    0.2253086420E-02    0.1371010311E-02
      1788    0.7530797240E+00    0.6385061720E+00    0.1388888889E-02    0.2775507645E-02
      1789    0.5451118020E+00    0.5392142242E+00    0.2645502646E-02    0.1064671624E-02
      1790    0.3961543730E+00    0.4696472831E+00    0.2272727273E-02    0.1097423808E-02
      1791    0.4675069600E+00    0.5592912213E+00    0.2645502646E-02    0.1160932352E-02
      1792    0.5697648190E+00    0.4747924304E+00    0.1818181818E-02    0.1568737793E-02
      1793    0.3894904490E+00    0.4440780644E+00    0.2083333333E-02    0.1160932352E-02
      1794    0.5214098510E+00    0.4467279319E+00    0.2222222222E-02    0.1037162434E-02
      1795    0.5489004830E+00    0.4473076198E+00    0.2500000000E-02    0.7669919636E-03
      1796    0.7067093210E+00    0.7375805518E+00    0.2500000000E-02    0.2158728168E-02
      1797    0.5377350710E+00    0.3824513674E+00    0.2020202020E-02    0.9274924005E-03
      1798    0.5924726970E+00    0.6367186968E+00    0.2976190476E-02    0.1207224148E-02
      1799    0.4185625640E+00    0.5938055578E+00    0.2703031039E-02    0.1269885515E-02
      1800    0.4173788230E+00    0.4638351477E+00    0.2469135802E-02    0.8765622441E-03
      1801    0.5971229230E+00    0.4928115647E+00    0.1666666667E-02    0.1804013662E-02
      1802    0.4222146290E+00    0.3786778614E+00    0.1645083731E-02    0.1277998534E-02
      1803    0.6109571560E+00    0.5665622973E+00    0.2604166667E-02    0.1236411627E-02
      1804    0.7786603160E+00    0.7475112708E+00    0.3333333333E-02    0.1387492288E-02
      1805    0.7538371740E+00    0.8125496906E+00    0.3333333333E-02    0.1699324063E-02
      1806    0.5458927750E+00    0.5699472986E+00    0.2666666667E-02    0.1191227568E-02
      1807    0.6333186190E+00    0.6597380233E+00    0.3401360544E-02    0.8998117533E-03
      1808    0.4330774090E+00    0.3651055639E+00    0.1723403431E-02    0.1135966640E-02
      1809    0.7762807100E+00    0.6852304380E+00    0.1818181818E-02    0.2577699228E-02
      1810    0.2645413560E+00    0.3818035910E+00    0.2222222222E-02    0.7258776196E-03
      1811    0.5224625080E+00    0.5159192502E+00    0.2645502646E-02    0.9529820545E-03
      1812    0.6307096510E+00    0.6347438471E+00    0.2976190476E-02    0.1197755577E-02
      1813    0.4935180840E+00    0.7982723045E+00    0.3174603175E-02    0.1786841352E-02
      1814    0.2681941190E+00    0.3310852482E+00    0.1587301587E-02    0.1106589894E-02
      1815    0.2089274200E+00    0.2316678691E+00    0.1388888889E-02    0.8248896814E-03
      1816    0.4793500260E+00    0.4255513991E+00    0.2083333333E-02    0.1072104811E-02
      1817    0.5577127380E+00    0.4860454985E+00    0.2116402116E-02    0.1329654460E-02
      1818    0.5603810300E+00    0.6893542024E+00    0.2215849844E-02    0.2206714627E-02
      1819    0.3906880320E+00    0.4458300626E+00    0.2469135802E-02    0.7902354595E-03
      1820    0.4115590170E+00    0.4666368781E+00    0.2222222222E-02    0.1132617429E-02
      1821    0.6882544980E+00    0.5701497944E+00    0.1388888889E-02    0.2447767663E-02
      1822    0.4317573550E+00    0.4653613229E+00    0.2500000000E-02    0.8535518506E-03
      1823    0.3411463840E+00    0.4173692855E+00    0.2314814815E-02    0.8054168381E-03
      1824    0.6376226560E+00    0.7072753446E+00    0.2857142857E-02    0.1662491995E-02
      1825    0.4054522100E+00    0.3320633892E+00    0.1543209877E-02    0.1154605036E-02
      1826    0.7076651600E+00    0.6979596664E+00    0.3571428571E-02    0.9159562615E-03
      1827    0.4583197380E+00    0.3295101300E+00    0.1666666667E-02    0.1021052201E-02
      1828    0.8000499160E+00    0.6242406613E+00    0.2777777778E-02    0.1342361397E-02
      1829    0.7282866780E+00    0.7994438184E+00    0.3703703704E-02    0.1272553831E-02
      1830    0.3972432430E+00    0.3749670953E+00    0.2083333333E-02    0.8295744225E-03
      1831    0.6095216520E+00    0.5545268388E+00    0.2597402597E-02    0.1185353189E-02
      1832    0.5985862880E+00    0.5156911759E+00    0.1818181818E-02    0.1764830017E-02
      1833    0.3455644980E+00    0.4056471870E+00    0.2222222222E-02    0.8401975998E-03
      1834    0.5171199290E+00    0.5369895755E+00    0.2645502646E-02    0.1054005372E-02
      1835    0.5891734150E+00    0.6502429355E+00    0.2645502646E-02    0.1597007437E-02
      1836    0.6772596380E+00    0.6143669363E+00    0.2721088435E-02    0.1350725100E-02
      1837    0.5353268030E+00    0.5454290016E+00    0.2380952381E-02    0.1354421077E-02
      1838    0.5201218760E+00    0.5278696977E+00    0.2645502646E-02    0.1010279407E-02
      1839    0.5169924590E+00    0.4915680363E+00    0.2287720792E-02    0.1187791646E-02
      1840    0.3418201370E+00    0.4426194648E+00    0.2272727273E-02    0.9678368262E-03
      1841    0.2646833650E+00    0.2565378048E+00    0.1666666667E-02    0.6711806984E-03
      1842    0.3696348190E+00    0.5044125229E+00    0.2380952381E-02    0.1157764372E-02
      1843    0.3492435910E+00    0.4142910660E+00    0.1731601732E-02    0.1363734555E-02
      1844    0.5362470350E+00    0.5483440267E+00    0.2857142857E-02    0.9004834001E-03
      1845    0.5699110060E+00    0.2847991442E+00    0.1666666667E-02    0.8066818933E-03
      1846    0.7114768560E+00    0.5420569501E+00    0.2500000000E-02    0.1221275015E-02
      1847    0.6328591570E+00    0.6270636664E+00    0.2976190476E-02    0.1160932352E-02
      1848    0.4222802620E+00    0.4934814273E+00    0.1904761905E-02    0.1573268374E-02
      1849    0.4864439710E+00    0.5053909925E+00    0.2024167331E-02    0.1513039627E-02
      1850    0.6561948080E+00    0.6498061455E+00    0.2797202797E-02    0.1445849704E-02
      1851    0.4673169760E+00    0.5125423277E+00    0.2094136418E-02    0.1478574280E-02
      1852    0.5012869650E+00    0.4983390097E+00    0.2597402597E-02    0.9159562615E-03
      1853    0.7991345050E+00    0.7363361286E+00    0.3703703704E-02    0.9699790916E-03
      1854    0.6578445380E+00    0.6069866693E+00    0.2976190476E-02    0.1064671624E-02
      1855    0.5302664020E+00    0.5296866655E+00    0.2777777778E-02    0.8890148919E-03
      1856    0.5518074170E+00    0.5270894300E+00    0.2777777778E-02    0.8765622441E-03
      1857    0.7276361720E+00    0.6767329978E+00    0.3571428571E-02    0.8141833436E-03
      1858    0.7606750600E+00    0.7003657466E+00    0.3571428571E-02    0.9274924005E-03
      1859    0.5411623590E+00    0.3630827631E+00    0.1388888889E-02    0.1454968637E-02
      1860    0.4509418890E+00    0.4927035159E+00    0.2604166667E-02    0.8822899408E-03
      1861    0.4153690160E+00    0.4295395848E+00    0.2083333333E-02    0.1091226478E-02
      1862    0.8853937360E+00    0.7640514635E+00    0.3703703704E-02    0.1102862426E-02
      1863    0.7061523480E+00    0.9436584717E+00    0.3703703704E-02    0.1964002230E-02
      1864    0.2287497270E+00    0.3468992452E+00    0.1731601732E-02    0.1040619216E-02
      1865    0.8492589400E+00    0.7071929227E+00    0.3571428571E-02    0.9602258284E-03
      1866    0.5102398180E+00    0.5091246112E+00    0.2212389381E-02    0.1345990118E-02
      1867    0.4286201460E+00    0.4719168215E+00    0.2235584335E-02    0.1144802658E-02
      1868    0.4712951690E+00    0.4461746397E+00    0.2164502165E-02    0.1091226478E-02
      1869    0.5656109340E+00    0.5447527417E+00    0.2645502646E-02    0.1091226478E-02
      1870    0.5373677900E+00    0.5392908499E+00    0.2777777778E-02    0.9350629028E-03
      1871    0.8096495550E+00    0.6848884080E+00    0.1388888889E-02    0.2997890892E-02
      1872    0.5292947300E+00    0.6240367818E+00    0.2588235294E-02    0.1527632000E-02
      1873    0.4675960330E+00    0.4626463649E+00    0.2222222222E-02    0.1113484602E-02
      1874    0.7881298040E+00    0.8184612845E+00    0.3703703704E-02    0.1363734555E-02
      1875    0.4545666530E+00    0.4993744170E+00    0.1666666667E-02    0.1835479769E-02
      1876    0.7469706250E+00    0.6210743034E+00    0.2962962963E-02    0.1145213495E-02
      1877    0.8287226600E+00    0.8025632337E+00    0.3125000000E-02    0.1856155588E-02
      1878    0.4885119820E+00    0.5044571537E+00    0.2645502646E-02    0.8980261393E-03
      1879    0.7234187180E+00    0.7336003123E+00    0.3401360544E-02    0.1253950257E-02
      1880    0.3818814210E+00    0.4158476381E+00    0.1959811461E-02    0.1146954358E-02
      1881    0.8670274130E+00    0.7753945517E+00    0.3125000000E-02    0.1725893224E-02
      1882    0.5559967170E+00    0.5306055752E+00    0.2777777778E-02    0.8934206761E-03
      1883    0.3394156790E+00    0.3699285738E+00    0.2083333333E-02    0.8054168381E-03
      1884    0.5810877200E+00    0.3892785435E+00    0.2020202020E-02    0.9602258284E-03
      1885    0.7959917630E+00    0.6299354423E+00    0.2372001432E-02    0.1768389172E-02
      1886    0.7300657620E+00    0.5955645654E+00    0.1388888889E-02    0.2569620764E-02
      1887    0.8119031310E+00    0.8186478263E+00    0.3125000000E-02    0.1933274421E-02
      1888    0.6270352560E+00    0.7181303190E+00    0.3174603175E-02    0.1402594354E-02
      1889    0.3686051120E+00    0.3960859091E+00    0.1862582781E-02    0.1147743993E-02
      1890    0.5403725720E+00    0.5545085984E+00    0.2314814815E-02    0.1462941966E-02
      1891    0.2961955640E+00    0.3895087129E+00    0.1731601732E-02    0.1244913631E-02
      1892    0.3560110890E+00    0.4425632984E+00    0.2314814815E-02    0.9262114972E-03
      1893    0.5841149560E+00    0.5361875018E+00    0.2597402597E-02    0.1097423808E-02
      1894    0.3602403240E+00    0.4229811174E+00    0.2083333333E-02    0.1059781395E-02
      1895    0.5183789180E+00    0.4892118330E+00    0.2272727273E-02    0.1191227568E-02
      1896    0.7650724300E+00    0.9961314268E+00    0.3125000000E-02    0.2784233382E-02
      1897    0.5034453580E+00    0.4786883454E+00    0.2164502165E-02    0.1247115975E-02
      1898    0.8819535210E+00    0.7385906434E+00    0.2777777778E-02    0.1890621302E-02
      1899    0.6290104210E+00    0.6400379171E+00    0.2222222222E-02    0.1964002230E-02
      1900    0.4977195590E+00    0.8125835900E+00    0.3174603175E-02    0.1855457926E-02
      1901    0.9290701250E+00    0.7086453371E+00    0.3472222222E-02    0.1064671624E-02
      1902    0.5142115730E+00    0.5241773553E+00    0.2645502646E-02    0.9925761834E-03
      1903    0.6260574700E+00    0.4876102003E+00    0.2500000000E-02    0.9602258284E-03
      1904    0.3882614860E+00    0.4857397401E+00    0.2857142857E-02    0.6003222667E-03
      1905    0.4268225160E+00    0.4809697038E+00    0.1731601732E-02    0.1683430483E-02
      1906    0.6657532610E+00    0.5828601237E+00    0.2193480070E-02    0.1718101437E-02
      1907    0.7376185710E+00    0.6805078674E+00    0.2500000000E-02    0.1885088733E-02
      1908    0.3490891780E+00    0.4470862822E+00    0.2314814815E-02    0.9478972958E-03
      1909    0.4835394640E+00    0.4342355357E+00    0.1561280250E-02    0.1626721060E-02
      1910    0.4810563270E+00    0.5426109704E+00    0.3125000000E-02    0.6097941934E-03
      1911    0.5646200970E+00    0.5834358995E+00    0.2777777778E-02    0.1146719785E-02
      1912    0.4689285700E+00    0.4702913752E+00    0.2469135802E-02    0.9075171300E-03
      1913    0.3419724260E+00    0.4266016135E+00    0.1731601732E-02    0.1422758435E-02
      1914    0.6448981840E+00    0.7537021082E+00    0.2857142857E-02    0.1885088733E-02
      1915    0.2505045670E+00    0.2562459203E+00    0.1388888889E-02    0.9427310644E-03
      1916    0.6779254460E+00    0.6097576739E+00    0.2715871875E-02    0.1333751525E-02
      1917    0.7460687480E+00    0.6690518781E+00    0.3083491461E-02    0.1256812079E-02
      1918    0.4783160930E+00    0.5049782557E+00    0.1511715797E-02    0.2014605539E-02
      1919    0.6045092070E+00    0.8125835900E+00    0.3174603175E-02    0.1855457926E-02
      1920    0.4306077830E+00    0.4640602253E+00    0.2222222222E-02    0.1120263466E-02
      1921    0.6443062730E+00    0.5453798133E+00    0.2222222222E-02    0.1510156571E-02
      1922    0.3372724140E+00    0.3756411733E+00    0.2000000000E-02    0.9146912901E-03
      1923    0.3993733850E+00    0.5140711639E+00    0.2020202020E-02    0.1558553777E-02
      1924    0.6524459560E+00    0.5682752773E+00    0.1818181818E-02    0.2016948591E-02
      1925    0.7803696070E+00    0.5913008684E+00    0.3030303030E-02    0.9362927841E-03
      1926    0.4402955670E+00    0.4582075193E+00    0.2057613169E-02    0.1253950257E-02
      1927    0.4382674350E+00    0.4019650350E+00    0.2020202020E-02    0.1021052201E-02
      1928    0.7058067580E+00    0.6708929530E+00    0.3174603175E-02    0.1176111120E-02
      1929    0.3496058720E+00    0.4016306600E+00    0.1904761905E-02    0.1132882709E-02
      1930    0.5093307160E+00    0.5222901769E+00    0.2777777778E-02    0.8535518506E-03
      1931    0.7149005780E+00    0.6431515811E+00    0.2222222222E-02    0.1978930935E-02
      1932    0.6580228920E+00    0.6368493011E+00    0.1818181818E-02    0.2345732095E-02
      1933    0.2355918040E+00    0.3111249100E+00    0.1818181818E-02    0.7840211058E-03
      1934    0.6069979470E+00    0.6843684058E+00    0.3174603175E-02    0.1240720229E-02
      1935    0.4963067120E+00    0.4319664820E+00    0.2083333333E-02    0.1102862426E-02
      1936    0.4930244320E+00    0.5302869841E+00    0.2777777778E-02    0.8918931664E-03
      1937    0.5845376730E+00    0.5234603892E+00    0.2222222222E-02    0.1405062183E-02
      1938    0.4148637790E+00    0.4107328060E+00    0.1388888889E-02    0.1683430483E-02
      1939    0.5779432650E+00    0.6926293095E+00    0.3174603175E-02    0.1280327776E-02
      1940    0.4213408980E+00    0.4717876821E+00    0.2469135802E-02    0.9146912901E-03
      1941    0.4822672730E+00    0.5270894300E+00    0.2777777778E-02    0.8765622441E-03
      1942    0.2417649130E+00    0.3469227429E+00    0.2057613169E-02    0.7203867201E-03
      1943    0.4655078750E+00    0.4729921109E+00    0.2314814815E-02    0.1072104811E-02
      1944    0.5583768270E+00    0.6182374440E+00    0.2666666667E-02    0.1422758435E-02
      1945    0.7734993090E+00    0.7326932266E+00    0.3174603175E-02    0.1472417350E-02
      1946    0.4463144480E+00    0.4011848488E+00    0.2000000000E-02    0.1037162434E-02
      1947    0.5566927210E+00    0.5486878228E+00    0.2083333333E-02    0.1662491995E-02
      1948    0.7909353430E+00    0.6573346621E+00    0.3086419753E-02    0.1197755577E-02
      1949    0.5936304090E+00    0.5576935985E+00    0.2857142857E-02    0.9453106509E-03
      1950    0.8836203410E+00    0.9530548192E+00    0.3125000000E-02    0.2577699228E-02
      1951    0.8945596740E+00    0.6755365269E+00    0.2777777778E-02    0.1588303424E-02
      1952    0.5057081630E+00    0.4933201957E+00    0.2597402597E-02    0.8918931664E-03
      1953    0.2906906490E+00    0.3493957430E+00    0.1683501684E-02    0.1099852909E-02
      1954    0.4366036320E+00    0.2800728080E+00    0.1666666667E-02    0.7840211058E-03
      1955    0.7868770460E+00    0.8436796837E+00    0.3703703704E-02    0.1484646136E-02
      1956    0.4946578090E+00    0.4892927094E+00    0.2148349163E-02    0.1313831678E-02
      1957    0.7754293870E+00    0.3689235341E+00    0.1666666667E-02    0.1210022840E-02
      1958    0.8007396580E+00    0.6751684283E+00    0.3571428571E-02    0.8066818933E-03
      1959    0.6694931960E+00    0.4993429470E+00    0.2469135802E-02    0.1046807156E-02
      1960    0.3979163980E+00    0.4306855185E+00    0.2222222222E-02    0.9602458319E-03
      1961    0.5583634370E+00    0.6516343120E+00    0.3174603175E-02    0.1083774064E-02
      1962    0.4419532770E+00    0.4612721896E+00    0.1893939394E-02    0.1429473082E-02
      1963    0.4222182440E+00    0.5290244189E+00    0.2645502646E-02    0.1015815808E-02
      1964    0.6541372400E+00    0.6908648758E+00    0.2745995423E-02    0.1693026346E-02
      1965    0.4013094980E+00    0.4560951866E+00    0.2222222222E-02    0.1082074467E-02
      1966    0.6598995720E+00    0.6878847765E+00    0.3401360544E-02    0.1034763556E-02
      1967    0.3532582210E+00    0.5314025536E+00    0.2857142857E-02    0.8192561861E-03
      1968    0.6659272800E+00    0.6295774844E+00    0.3086419753E-02    0.1064671624E-02
      1969    0.5917023340E+00    0.6368033847E+00    0.2777777778E-02    0.1402594354E-02
      1970    0.4485424430E+00    0.4664323832E+00    0.2469135802E-02    0.8890148919E-03
      1971    0.9347950930E+00    0.6773519136E+00    0.2777777778E-02    0.1597007437E-02
      1972    0.4194729350E+00    0.4365886193E+00    0.1818181818E-02    0.1385566642E-02
      1973    0.5116636230E+00    0.5539608210E+00    0.2976190476E-02    0.8104350601E-03
      1974    0.4184686690E+00    0.5077953681E+00    0.2272727273E-02    0.1280327776E-02
      1975    0.6445725720E+00    0.7055654222E+00    0.2857142857E-02    0.1654293639E-02
      1976    0.3671948060E+00    0.3436083519E+00    0.1683501684E-02    0.1072104811E-02
      1977    0.5826051990E+00    0.5121254132E+00    0.2777777778E-02    0.8048160989E-03
      1978    0.7824689460E+00    0.7347481639E+00    0.3571428571E-02    0.1092341581E-02
      1979    0.4567654880E+00    0.5361625300E+00    0.2208989627E-02    0.1478966192E-02
      1980    0.3293179410E+00    0.4155852924E+00    0.2469135802E-02    0.6452245508E-03
      1981    0.3934025710E+00    0.4039432552E+00    0.1893939394E-02    0.1154605036E-02
      1982    0.4135724000E+00    0.4150279602E+00    0.1625549818E-02    0.1471476318E-02
      1983    0.3997796740E+00    0.4760588145E+00    0.1731601732E-02    0.1659884841E-02
      1984    0.4273071810E+00    0.3801102433E+00    0.1683501684E-02    0.1247115975E-02
      1985    0.6285997460E+00    0.5554739668E+00    0.2222222222E-02    0.1558553777E-02
      1986    0.2394160660E+00    0.3097293059E+00    0.1666666667E-02    0.9262114972E-03
      1987    0.5770804250E+00    0.7168156445E+00    0.3125000000E-02    0.1445032086E-02
      1988    0.3937493380E+00    0.4196000864E+00    0.1893939394E-02    0.1229672934E-02
      1989    0.8244113770E+00    0.7680970777E+00    0.3472222222E-02    0.1349717630E-02
      1990    0.7408275160E+00    0.6941226702E+00    0.3401360544E-02    0.1064671624E-02
      1991    0.6797788310E+00    0.5034701133E+00    0.1876876877E-02    0.1648560277E-02
      1992    0.4662830900E+00    0.4915187761E+00    0.2314814815E-02    0.1160932352E-02
      1993    0.3898252780E+00    0.5232132363E+00    0.1650165017E-02    0.1965991688E-02
      1994    0.5346273290E+00    0.5708558666E+00    0.2499144129E-02    0.1360194661E-02
      1995    0.4607583820E+00    0.4568134283E+00    0.1651917404E-02    0.1645910702E-02
      1996    0.5732103290E+00    0.6172378859E+00    0.2666666667E-02    0.1417965976E-02
      1997    0.6626313410E+00    0.4882627907E+00    0.2500000000E-02    0.9633547237E-03
      1998    0.4274678420E+00    0.5140791295E+00    0.2777777778E-02    0.8141833436E-03
      1999    0.7863473190E+00    0.7923618810E+00    0.3703703704E-02    0.1238598930E-02
      2000    0.3072763430E+00    0.2890166554E+00    0.1388888889E-02    0.1099852909E-02
      2001    0.5233768280E+00    0.5177716149E+00    0.2019230769E-02    0.1577250248E-02
      2002    0.7021057580E+00    0.6830729193E+00    0.2976190476E-02    0.1429473082E-02
      2003    0.3407856420E+00    0.3274069877E+00    0.1736111111E-02    0.9427310644E-03
      2004    0.5069201130E+00    0.5079542828E+00    0.1853713711E-02    0.1692820553E-02
      2005    0.6829257590E+00    0.5351687435E+00    0.1626016260E-02    0.2047042336E-02
      2006    0.4639242740E+00    0.5061398468E+00    0.2645502646E-02    0.9060939428E-03
      2007    0.8724059090E+00    0.7042334843E+00    0.2777777778E-02    0.1725893224E-02
      2008    0.4571644340E+00    0.5090843449E+00    0.2777777778E-02    0.7902354595E-03
      2009    0.8794576800E+00    0.7373917502E+00    0.3125000000E-02    0.1543685829E-02
      2010    0.5475087210E+00    0.5606626394E+00    0.2604166667E-02    0.1208125257E-02
      2011    0.3855803360E+00    0.5392908499E+00    0.2777777778E-02    0.9350629028E-03
      2012    0.9025436170E+00    0.1040552706E+01    0.3703703704E-02    0.2428569189E-02
      2013    0.3551575990E+00    0.4084324689E+00    0.2222222222E-02    0.8535518506E-03
      2014    0.4149993680E+00    0.4194487547E+00    0.1618513866E-02    0.1499585825E-02
      2015    0.6071590530E+00    0.5644470648E+00    0.1818181818E-02    0.1998593928E-02
      2016    0.2239398030E+00    0.2875899069E+00    0.1818181818E-02    0.6711806984E-03
      2017    0.4248158350E+00    0.5459520522E+00    0.2857142857E-02    0.8890148919E-03
      2018    0.3827906520E+00    0.4423176553E+00    0.2222222222E-02    0.1016017019E-02
      2019    0.7956863950E+00    0.8923125577E+00    0.3703703704E-02    0.1717820242E-02
      2020    0.5783198960E+00    0.6246089102E+00    0.2777777778E-02    0.1344126995E-02
      2021    0.7566838700E+00    0.6602127704E+00    0.3070042450E-02    0.1227647547E-02
      2022    0.8484072860E+00    0.8411719003E+00    0.2777777778E-02    0.2382455136E-02
      2023    0.3956497460E+00    0.4436398927E+00    0.1623031077E-02    0.1611133423E-02
      2024    0.5723677960E+00    0.6058008444E+00    0.2777777778E-02    0.1253950257E-02
      2025    0.7335436640E+00    0.8662215878E+00    0.2500000000E-02    0.2775507645E-02
      2026    0.7329792470E+00    0.7049000133E+00    0.3703703704E-02    0.8192561861E-03
      2027    0.5723102310E+00    0.5669055400E+00    0.2439024390E-02    0.1400329333E-02
      2028    0.4708160200E+00    0.5135311160E+00    0.2777777778E-02    0.8115558504E-03
      2029    0.4956500330E+00    0.5403633313E+00    0.1859364435E-02    0.1842655752E-02
      2030    0.2408051780E+00    0.3351748763E+00    0.1893939394E-02    0.8248896814E-03
      2031    0.6148289130E+00    0.6406023833E+00    0.2670812405E-02    0.1525915198E-02
      2032    0.4299969010E+00    0.3270200612E+00    0.1851851852E-02    0.8271468195E-03
      2033    0.5640173560E+00    0.5205528633E+00    0.2604166667E-02    0.1015815808E-02
      2034    0.8708380530E+00    0.8939963309E+00    0.3703703704E-02    0.1725893224E-02
      2035    0.6176593110E+00    0.7301943386E+00    0.2371273713E-02    0.2249803338E-02
      2036    0.6488341640E+00    0.5372231752E+00    0.1666666667E-02    0.2016948591E-02
      2037    0.6439208210E+00    0.7169453702E+00    0.2777777778E-02    0.1786841352E-02
      2038    0.6650778860E+00    0.5133785237E+00    0.2500000000E-02    0.1083774064E-02
      2039    0.5764720550E+00    0.4508248471E+00    0.2469135802E-02    0.8141833436E-03
      2040    0.5095842710E+00    0.5749180263E+00    0.2777777778E-02    0.1105880178E-02
      2041    0.6568836560E+00    0.7189216645E+00    0.3133799618E-02    0.1446482888E-02
      2042    0.8237488370E+00    0.7466975943E+00    0.3125000000E-02    0.1588303424E-02
      2043    0.4840416330E+00    0.5862182814E+00    0.2857142857E-02    0.1082074467E-02
      2044    0.4688326220E+00    0.4800366030E+00    0.2314814815E-02    0.1105880178E-02
      2045    0.2626781880E+00    0.3050883370E+00    0.1818181818E-02    0.7550782857E-03
      2046    0.3686906820E+00    0.3119888042E+00    0.1851851852E-02    0.7550782857E-03
      2047    0.5229016540E+00    0.3642443842E+00    0.2020202020E-02    0.8401975998E-03
      2048    0.6449042670E+00    0.6900534887E+00    0.2976190476E-02    0.1462941966E-02
      2049    0.7912962630E+00    0.8196740484E+00    0.3472222222E-02    0.1597007437E-02
      2050    0.3705155920E+00    0.4138112619E+00    0.2083333333E-02    0.1015815808E-02
      2051    0.3428564720E+00    0.3895597460E+00    0.2164502165E-02    0.8197819562E-03
      2052    0.5620350920E+00    0.6535834839E+00    0.2857142857E-02    0.1405062183E-02
      2053    0.5861355600E+00    0.6077590140E+00    0.2857142857E-02    0.1185353189E-02
      2054    0.8844476910E+00    0.7333296451E+00    0.2962962963E-02    0.1683430483E-02
      2055    0.7572650620E+00    0.6873771846E+00    0.3703703704E-02    0.7352416173E-03
      2056    0.4457157790E+00    0.4727578115E+00    0.2500000000E-02    0.8890148919E-03
      2057    0.3924398050E+00    0.4850164352E+00    0.2645502646E-02    0.8048160989E-03
      2058    0.4992277470E+00    0.5329674209E+00    0.2381541507E-02    0.1294094170E-02
      2059    0.3873076730E+00    0.3859619146E+00    0.2083333333E-02    0.8822899408E-03
      2060    0.3407967010E+00    0.3734902103E+00    0.2222222222E-02    0.6860184675E-03
      2061    0.3240960370E+00    0.5124168439E+00    0.2857142857E-02    0.7282277209E-03
      2062    0.5499713840E+00    0.3783110872E+00    0.2000000000E-02    0.9274924005E-03
      2063    0.5741812430E+00    0.6237253816E+00    0.1721911322E-02    0.2377405695E-02
      2064    0.6422631550E+00    0.7180153806E+00    0.2976190476E-02    0.1597007437E-02
      2065    0.5924077180E+00    0.6644486684E+00    0.3174603175E-02    0.1145213495E-02
      2066    0.4324443340E+00    0.4035744344E+00    0.1388888889E-02    0.1649109112E-02
      2067    0.8269010390E+00    0.7616245663E+00    0.3703703704E-02    0.1091226478E-02
      2068    0.3981392470E+00    0.4598206960E+00    0.2083333333E-02    0.1236411627E-02
      2069    0.8481247880E+00    0.6666510073E+00    0.2962962963E-02    0.1363734555E-02
      2070    0.5628168200E+00    0.6422504566E+00    0.2857142857E-02    0.1350725100E-02
      2071    0.4598352820E+00    0.4949959622E+00    0.2083333333E-02    0.1405062183E-02
